"Id","Name","Description","Tel","Add","Zipcode","Opentime","Map","Px","Py","Class","Website","Parkinginfo","Changetime"
"C3_382000000A_207566","平林農場","位於雙溪的平林農場，提供住宿、餐飲、烤肉還有教學DIY等多項體驗活動，而雙溪為野薑花的生產地，所以可以品嘗到各式野薑花風味料理，這裡提供野薑花粽、野薑花餅乾、野薑花煎蛋，淡雅清香的野薑花，在你的嘴裡漸漸散發開來，招牌的山藥細麵，口感滑順，健康養生。","886-2-24934016,886224934017","新北市227雙溪區平林里外平林35號","227","09:00 - 18:00 / 四五月09:00 - 21:00","","121.85353","25.03644","09","","","2020/07/28 13:31:15"
"C3_382000000A_207569","陳家豆腐","以黑豆腐以及白玉豆腐腦為名的陳家豆腐，黑豆腐是以黑豆來製成的，而白玉豆腐腦則是由花生及在來米研磨成粉製成，店內除了提供多樣化精緻的豆腐料理，在炎炎夏日裡，來杯祖傳酸梅湯，完全手工自製純天然又健康，另外，店內還有販售自行研發的豆腐蛋糕，除了甜點口味，也有鹹式口味，口感更綿密更鬆軟，喜歡嘗鮮的朋友，一定要來試試看。","886-2-26622585","新北市222深坑區深坑街91號","222","11:00 - 19:00 / 週二公休","","121.61432","25.0015","09","","","2020/07/28 12:54:36"
"C3_382000000A_207571","故鄉的口味","同樣都是位在深坑老街，每一間豆腐料理店都有各自拿手的料理，而在這間故鄉的口味，你也可以品嘗到麻辣臭豆腐、炸臭豆腐、三杯臭豆腐以及清蒸臭豆腐，除了豆腐料理外，各式山產野味也是值得推薦品嚐看看，滷桂竹筍還有各式野菜都非常受到歡迎，店內的招牌菜-鼔椒炒臭豆腐，是一道重口味的菜，非常下飯，是一道不錯的選擇。","886-2-26629501","新北市222深坑區深坑街146號","222","平日：10:00~21:00、假日：09：30-21：20、週一公休","","121.6125","25.0012","09","","","2022/06/08 16:22:58"
"C3_382000000A_207580","阿芳石花凍","石花凍是近海沿岸所特有的植物，而位在福隆火車站左手邊的阿芳石花凍，老闆堅持手工製作，不添加其他成分，保留最天然最原始的味道，石花凍也有養顏美容功效，來這邊老闆還會教你如何分辨石花凍的好壞品質，品嚐石花凍，除了消暑解渴，又能獲得豐富的知識。","886-2-24991757","新北市228貢寮區福隆里福隆街15號","228","假日12:00 - 18:00 / 平日不一定有營業","","121.94479","25.01636","09","","","2020/07/28 13:32:59"
"C3_382000000A_207581","福隆發記月台便當","月台便當選擇眾多，每個人口味不同，但要吃的健康美味又安心，就要來品嚐獲得金字招牌獎的發記福隆月台便當，招牌便當料多味美實在，豬肉沒有多餘的肥肉，菜圃及酸菜開胃，讓你扒著便當一口接一口，位在省道旁，福隆海水浴場正對面，開車經過的朋友，肚子餓時也可以直接外帶很方便的。","886-2-24991169","新北市228貢寮區福隆村興隆街17號","228","08:00-19:00","","121.9441","25.01651","09","","","2018/06/20 09:54:30"
"C3_382000000A_207583","新港海鮮","想吃海鮮就一定要到貢寮區澳底，沿著海灣的貢寮區所捕獲的海產都是最新鮮的，在地知名的新港海鮮海產店，在地經營50多年，經常是宴客親友以及團體旅遊的指定餐廳，店門口都是當天現補現撈的活海鮮，喜歡吃什麼還有烹調方式，都可以直接跟老闆說，價格也是經濟實惠，招牌的紅燒鰻以及胡蔴海鮮沙拉都是不錯的選擇。","886-2-24901061","新北市228貢寮區真理里新港街69號","228","11:00 - 20:30","","121.92682","25.05611","09","","","2020/07/28 13:33:34"
"C3_382000000A_207588","蘆洲大廟口切仔麵","到大廟口用餐，一定不能錯過老闆特調的醬料，口味微辣，淋在小菜上讓人齒頰留香；切仔麵的乳白色的湯底可看出老闆的好手藝，選用較粗且較有嚼勁的麵條，吸飽湯汁之後，麵條的Ｑ度適中，且沒有過多的調味，僅淋上油蔥酥提味，入口瞬間，鮮美的滋味讓人難忘。推薦菜色:切仔麵","886-2-28484795","新北市247蘆洲區得勝街6號","247","06:00-15:30 (不定期公休)","","121.47455","25.08418","09","","","2019/12/19 16:02:48"
"C3_382000000A_207598","林鴻鈞滷味專賣店","林鴻鈞的滷味帶是在攤車上販賣，賣的是冷滷味，夏天嘴饞時的好選擇，有點中藥的香料味，吃起來很香，再淋上老闆特製的辣醬，美味無法擋。","886-9-28282290","新北市239鶯歌區建國路113號","239","17:00 - 24:00 / 每個月第一跟第三個星期日休息","","121.35286","24.95407","09","","","2020/07/28 14:59:34"
"C3_382000000A_207604","勇伯垃圾麵","鶯歌有種很特別的平價美食，那就是當地人都知道的垃圾麵。這種麵的怪名字來自於它這碗顏色渾濁的湯頭，因為湯頭是用豬骨熬製而不去渣，另外又加上特製辣油，使整碗麵看起來賣相不佳而得此名。但加了紅糟肉和燒肉的垃圾麵，湯頭層次可說十分豐富，麵條是一般的家常麵條，但又辣又香的湯頭配上煮得恰到好處的麵條，搭配一片紅糟肉入口，滋味完全有別於麵名，味道可說十分頂級呢！","886-2-86776000","新北市239鶯歌區中正一路157號","239","16:00 - 01:30 / 公休會公布粉絲團","","121.35254","24.95639","09","","","2021/09/28 04:32:58"
"C3_382000000A_207610","山泉水手工豆花","來到三峽熱鬧的民生街，逛累了感到口乾舌燥，這個時候一定要來上一碗用天然山泉水製作的手工豆花。手工製作的豆花質地綿密，微微豆香吃一口就能聞到，進入嘴中舌頭更能清楚感受到豆花的香氣。另外推薦加薑汁一起品嚐，特別是在寒冷的冬春交替之際，來碗溫熱的手工薑汁豆花，讓人全身都暖和起來呢！","886-2-26721669","新北市237三峽區民生街149號","237","09:00-22:00(每月第二週和第四週的星期二公休，過年休除夕前兩天開始至初三)","","121.37293","24.93486","09","","","2021/09/28 04:17:23"
"C3_382000000A_207619","長福飲食店","這家小店是經營到第三代的老店，是當地人推薦的特產店，菜色很簡樸，雖然常見，但是十分可口，招牌閹雞肉質Q又甜，若是當季還有沙拉綠竹筍也是招牌菜，口味也是非常鮮美，令人讚不絕口。","886-2-26719543","新北市237三峽區長福街17號1樓","237","09:00-20:00 (全年無休，若遇颱風會放假)","","121.37049","24.93374","09","","","2019/10/27 15:38:27"
"C3_382000000A_207623","心心麵包店","由傳統的中式餅店起家，賣的是南部的大餅及中式禮餅，而之後也開始有賣西式蛋糕麵包，由於口耳相傳，所製作的芋頭吐司、椰子芋頭吐司、奶酥吐司，香氣濃郁用料實在，受到老饕們的歡迎，由於吐司限量製作，每到出爐的時間，往往造成排隊搶購的現況，喜歡吃吐司的朋友，有機會一定要來品嘗。","886-2-26656469","新北市232坪林區水柳腳29號","232","06:00 - 21:00","","121.71067","24.93584","09","","","2020/07/28 14:12:44"
"C3_382000000A_207625","福長商號","坪林以產茶業為主，用茶葉調理製作出許多種風味餐，來到坪林推薦您品嘗茶油麵線，茶香搭配清爽的白麵線，讓您忍不住一口接一口，這裡的風味餐除了茶油麵線，還有茶葉貢丸湯、茶葉紅豆麻糬、茶凍，讓你來到茶葉的故鄉，一次就能品嘗到各式茶風味料理，另外眾多茶葉禮盒也是不錯的伴手禮。茶葉貢丸湯另一個坪林特色茶美食就是茶香貢丸，製作過程得先將挑選過的茶末攪碎，再加入電宰上等豬肉泥精製而成，堪稱完美組合。完成後的茶香貢丸具有獨特口感，比起一般傳統貢丸清爽不油膩，口感爽脆有彈性。放入口中咬開後的貢丸，茶香四溢，搭配芹菜末與店家特別熬製的湯頭，喝起來口齒留香，大呼過癮！","886-2-26656219,886226656902","新北市232坪林區坪林街18號","232","08:00 - 22:00","","121.71206","24.93635","09","","","2020/07/28 14:14:33"
"C3_382000000A_207639","老地方小籠湯包","老地方的小籠包內餡材料選用三芝當地的黑豬肉，加蔥、韮黃和獨家配料攪拌成餡，蝦仁湯包則是多加草蝦仁，皮薄餡滿，蒸熟上桌後用筷子輕輕夾起，沾點醬油及薑絲入口，鮮肉湯汁在口裡爆開竄流，一種幸福感動油然而生，口感完全可以和五星級的餐廳匹敵。","886-2-26367711","新北市252三芝區淡金路二段21號","252","11:00 ~20:30(週一公休)","","121.50281","25.2596","09","","","2018/12/28 14:26:54"
"C3_382000000A_207647","巧門西點麵包","平溪以著名的天燈聞名全球，每年元宵節都會在這舉辦國際天燈活動，吸引國內外不少的觀光客前往參與，而喜歡伴手禮以及當地特產的朋友，一定不能錯過這間手工製作的天燈餅，以鳳梨酥以及各式口味內餡，並以天燈造型吸引大家目光的天燈餅，嚐起來蛋香濃郁口感扎實，送禮或是自用都合宜。","886-2-24952698","新北市226平溪區菁桐里菁桐街133號","226","08:30 - 20:00","","121.72383","25.02375","09","","","2020/07/28 13:26:49"
"C3_382000000A_207648","溫泉商店 雞捲攤","別看路邊一攤不起眼的雞捲店，很多好吃的小吃都是起源於這些地方，位於菁桐車站老街轉彎處的雞捲攤，沒有特製的招牌，只有用心製作的手工雞捲，嚐起來的味道就是不一樣，還有花枝肉丸提供選擇，假日一到，就會看到許多遊客在這邊排隊，就是為了要購買轉角的美食。","886-2-24951066","新北市226平溪區菁桐里菁桐街165號","226","08:00 - 20:00","","121.72307","25.02358","09","","","2020/07/28 13:30:11"
"C3_382000000A_207657","廟口的油飯","這間店一開始只是廟前的小攤販，至今已在廟旁有了自己的小店面，一般人對於油飯的印象就是很油，但是這家廟口油飯，米飯粒粒分明，清新爽口，讓人忍不住一碗接著一碗吃，老闆會先淋上魯汁，再照個人喜好加入店家特調醬料，加上醬料後更加突顯油飯的香味。","886-9-53252029","新北市241三重區大仁街64號","241","06:00-14:00 (不定期休息)","","121.49231","25.06509","09","","","2019/10/27 13:29:18"
"C3_382000000A_207658","新興號貢圓","老闆做貢丸已經長達40年以上，每天早上老闆就會去市場買溫體豬肉，將豬肉打成肉漿後，製作成貢丸拿到市場販賣，老闆說，現在的貢圓大多是用機器製作，但他們家的貢圓堅持傳統做法，都是用手工捏製，而且不含防腐劑，大家想吃老闆做的貢丸，可以在三重區中央北路26號的「新興號摃圓」購買，不過這裡賣的是冷凍貢圓，大家要買回家後記得要煮5~7分鐘才可以吃喔，老闆透露如果加入少許芹菜及香油會更好。","886-2-29736673","新北市241三重區中央北路26號 (中央市場內D14.15.16)","241","07:30-12:00  週一公休","","121.50059","25.06434","09","","","2021/09/27 15:48:33"
"C3_382000000A_207660","阿三切仔麵","阿三切仔麵是蘆洲當地人推薦的好味道，充滿復古氣息的店面，牆上掛滿了早期的電影海報，桌椅也是木製方桌、長板凳和圓桌，大大的碗公濃濃的古早味，再搭上Q彈的切仔麵，是令人難忘的美味。推薦菜色:切仔麵、鯊魚煙、嘴邊肉、三層肉","886-2-82853168","新北市247蘆洲區長榮路703號","247","09:30 - 15:00 / 週日公休、中秋、端午、除夕至初六休","","121.46089","25.09289","09","","","2020/07/28 15:23:30"
"C3_382000000A_207667","冰芝林","在炎熱夏日的來碗涼的消消暑，是人生一大享受。店家販賣的冰品口味眾多，其中「焦糖地瓜口味」，甜甜的焦糖，配上每一口都可以吃到地瓜纖維，讓人一口接一口，每一口都驚奇！推薦產品：焦糖地瓜、仙人掌綿綿冰","886-2-24986517","新北市208金山區金包里街59號","208","平日10:00-18:00, 假日10:00-19:00","","121.63869","25.22158","09","","","2019/06/10 15:57:39"
"C3_382000000A_207668","阿嬤ㄟ等路","店家賣的是傳統口味的零食，超人氣的是地瓜片，因為地瓜本身的甜度就高，香氣十足，吃起來甜甜的但感覺不會很甜膩，口感紮實爽脆，甜甜脆脆會讓人一片接一片！推薦產品:養生黃金冰烤地瓜","886-2-24987474","新北市208金山區金包里街74號","208","09:00-18:00 (平日) / 09:00-20:00 (假日)","","121.63888","25.22158","09","","","2019/06/10 16:05:57"
"C3_382000000A_207674","真傳牛肉店","精選各部位的牛肉，以清燉的方式烹煮更顯得出手藝的好壞。Q中帶勁的牛肉與口味適中的湯頭組合，與麵條一起入口更突顯了牛肉的鮮美。多種牛肉的特色菜肴與湯點亦是店內的招牌之一，每道均可享用不同的牛肉風味。","886-2-26222479","新北市251淡水區北新路56號","251","週一 - 週六: 11:30-14:30 16:30- 21:00 週日公休","","121.44601","25.17814","09","","","2022/06/08 16:55:30"
"C3_382000000A_207676","台G店養生藥膳(淡水總店)","麻油的馨香，精選的雞肉透過加熱傳達出特有的鮮美，濃郁的麻油滋味更增添了口味上的變化。一口咬下雞肉流出的肉汁與麻油香，整個身體頓時暖和了起來。推薦菜色：招牌麻油雞","886-2-86316800","新北市251淡水區英專路31號","251","11:30 - 22:20 / 過年休除夕","","121.44549","25.16999","09","","","2021/09/27 15:50:54"
"C3_382000000A_207689","大樹堡","在最早之前大樹堡早餐店就是開在深坑老街上，因應客人要求以及老街重建，現已遷至北深路老街大樹對面，店內的總匯三明治物超所值，別的地方吃不到的排骨堡，肉質香甜鮮美，再搭配鮮奶調製的鮮奶茶，健康加分，這裡還有提供自製手工豆漿，常常不到9點就賣完了，想要體驗的朋友要記得早起喔。","886-2-26649436","新北市222深坑區北深路2段220號","222","週一-週六05:00-11:00  週日公休 只賣壽司","","121.61259","25.0014","09","","","2019/10/27 13:52:24"
"C3_382000000A_207702","美之品滷味","隱身在不起眼的小巷弄中，若不是當地人報路，還真的找不太到這間位於信義西街的美之品滷味，親切的老闆娘忙得不可開交，一邊川燙著客人的滷味，還要記每個人點的東西，攤子上的每樣食材都滷的非常入味，當拿到所點的滷味，咬下的那一口就知道不是浪得虛名，所以排隊半小時是值得的，歡迎你來嚐嚐。","886-2-89815422","新北市241三重區信義西街13號","241","17:00-22:30 (週三週日公休)","","121.4978","25.06469","09","","","2018/12/28 11:01:48"
"C3_382000000A_207705","4號公園良古早味黑糖剉冰","安樂路上的良記冰店，招牌為其獨特的黑糖冰磚。看著老闆取出一大塊急速冷凍製成的冰磚，放在剉冰機上，轉眼間，一盤淋著焦香黑糖的剉冰便送到眼前。剉冰的口感不同於平常吃到的冰粒，顆粒不那麼粗，沒有需要咬碎，介於綿綿冰的細緻與剉冰的爽脆之間，由於黑糖製成的冰磚刨片後，顏色當然也不那麼純白，吃進嘴裡有淡淡的黑糖香與綿細的冰粒。","886-2-29285252","新北市234永和區安樂路232號(4號公園店)","234","夏天12:00-23:00 冬天13:00-23:00","","121.51496","25.00253","09","","","2019/06/10 17:01:19"
"C3_382000000A_207713","大庭牛肉麵","大庭老闆葉賢露說，牛肉麵店在板橋已經營數十幾年了，每天從市場採買新鮮牛肉後，牛花腱肉刀切2公分厚，先汆燙再煮熟，後爆炒大蒜、辣椒、豆瓣醬等佐料，用紅燒的手法加入牛大骨滷湯中一起滷製，多重的繁複手工，湯頭清爽而不油膩，是不少在地饕客的推薦首選。","886-2-29609370","新北市220板橋區國光路39號","220","17:00 - 12:00 / 月底星期四休息","","121.45745","25.01779","09","","","2020/07/28 12:28:32"
"C3_382000000A_207716","臺電桂山電廠桂山冰棒","臺糖、臺鹽賣冰棒一點都不稀奇，電廠賣冰棒才真的「Cool」。桂山電廠之所以會賣「桂山冰棒」， 是因早期這裡的建設工程中，混凝土攪拌時需要加入冰塊，讓熱能冷卻更平均以免水泥牆面產生龜裂， 而當年的製冰機存留至今，電廠原本只是想賣冰給員工解饞，未料一傳十、十傳百，最後就成了許多美食家的私房地。*每年只營業三月至十月","886-2-26667223","新北市231新店區桂山路34號","231","09:00-18:00","","121.55776","24.90342","09","","","2020/07/25 15:50:48"
"C3_382000000A_207738","周老爸時尚餅舖","【源起於新店溪畔的周老爸】新店溪為淡水河的源頭之一，乃大臺北地區早起文化的發源地，源起於烏來山區，途經燕子湖、碧潭、景美、公館、在板橋匯流於淡水河中流向大海。七年級的周老爸，從小就在溪邊長大，喜歡捉蝴蝶、玩蝌蚪、追蜻蜓，總是玩的髒兮兮才肯回家。也因為生長在糕餅的家庭，逢年過節與下課放假都會在家中幫忙，從小就開始學習如何烘培，培養認真樸實的精神。大學念了電子工程系，畢業後毅然決然放棄年薪百萬的工作而傳承父親的手藝，並考取烘培最高執照，創立了「周老爸時尚餅舖」，替產品行銷包裝，且堅持傳統的品質與態度結合新時代的創意與文化，初起以網路販售為主，並在網路上造成轟動，擠身團購名店與地方特色店家第一品牌。周老爸努力不懈的精神就是為了證明七年級並不是草莓，只要肯努力，大家都是永恆不變的鑽石。","886-2-22185558","新北市231新店區中正路501-8號","231","09:00~18:00 假日公休","","121.53352","24.98396","09","","","2018/06/20 10:00:04"
"C3_382000000A_207743","金包里市場豆漿店","舊市場內的老豆漿店，是金山地區無人不知的美味早餐店，傳承了半世紀的手工製豆漿古法美技，使用進口無基改高級黃豆，磨豆後不過濾豆渣，煮熟後帶點淡淡的焦味兒，讓每一位來喝過的客人，都忍不住還想再來嚐嚐。第一代老闆娘陳林寶絨，現在每天都還在店裡幫忙包飯糰，糯米飯糰裡面的肉鬆、菜脯加上受熱軟嫩的油條，雖然外觀和一般豆漿店的飯糰沒兩樣，但吃起來口感可是高竿許多。難怪很多住金山的上班族，搭車前都會拐進來市場買幾個飯糰隨身帶。還有古早味蛋餅，有一種慢工出細活的香郁口感，別的地方吃不到喔。資料來源:新北市美食吃透透8月號","886-2-24985965","新北市208金山區中山路190巷2號(舊市場49號攤)","208","06：00〜10：30(週一休)","","121.63801","25.2217","09","","","2017/07/06 10:50:15"
"C3_382000000A_207748","周烏豬切仔麵","店家位在湧蓮寺旁，人來人往相當熱鬧，切仔麵口感ＱＱ的，湯頭清爽不油膩，加入一些油蔥增加香氣還有豆芽菜，口感簡單卻有味道。開店已30逾年的「周烏豬切仔麵」，老闆娘葉秀卿表示，蘆洲切仔麵的湯頭相當特別，是採用大骨、三層肉長時間燉熬，完全不加味精，許多老主顧幾乎天天來吃，有民眾也說，只要來到蘆洲就會來品嚐切仔麵的滋味!「切仔麵」的由來，相傳是烹調時，師傅習慣將韮菜或豆芽菜放入煮麵的竹勺子，和七分熟的麵條在麵鍋中「切切」抖動幾下，這「沏刷」的聲音，讓這種麵成為現在的「切仔麵」。傳聞家住蘆洲的周烏豬，早在台灣光復前，在湧蓮寺大廟口擺攤叫賣切仔麵，收有門徒楊萬寶，師徒倆小本生意慘淡經營，光復後，楊萬寶靠著這項一技之長，在大廟口自立門戶，吸引北上謀生民眾爭相仿效，切仔麵店如雨後春筍到處林立。推薦菜色:切仔麵、豬血糕、透抽、三層肉","886-2-22823379","新北市247蘆洲區得勝街106號","247","08:00-23:00","","121.47121","25.08299","09","","","2018/12/28 13:40:44"
"C3_382000000A_207753","保安堂","傳承三代的百年老藥行，不斷推陳出新，開發符合現代人愛好養身、美容需求的茶飲。事先預約還能參觀藥舖內滿室古物。元氣茶也是店裡的人氣商品，喝起來也是甘甘的，可增加免疫力。據說，證嚴法師的弟子都買這個來奉請上人，訪問那天，剛好有人來買中藥要回去泡酒，十全加上千年龍骨等15種中藥，老闆說，這個比XO還好。「保安堂」傳到現在，已是第三代，老闆陳信雄準備再傳給第四代的媳婦陳施慧梅，因為歷史悠久，店裡所有道具都有來頭，杯子和盤子是50年前省主席周至柔在用的，還有老闆最得意的是黃花梨秤和竹子秤，他說，這比黃金還貴呢。推薦產品：酸梅湯、洛神花茶、青草茶、六神梅","886-2-26212650","新北市251淡水區中正路89號","251","週一至週日08:00~21:00","","121.44049","25.16971","09","","","2019/10/27 17:41:37"
"C3_382000000A_207755","廖木成百年老店入口酥","到廖木成百年老店走走，嚐嚐店內名氣響叮噹的「酥餃」，是遊逛九份必走行程，廖家酥餃傳承四代的好味道，繁複的手工擀麵，將美味揉於麵中，加入各式餡料，烘烤出上等的酥爽、齒頰留香之感，行家均為之激賞。因酥餃入口酥香，餅皮與內餡各種滋味的交融映掩，妙不可言，所以後來就以「入口酥」為名。廖木成百年老店是草創自廖克愛之手，因第二代的廖木成老闆曾在日本人的俱樂部當廚師，將酥餅打響名號，於是店名就以「廖木成」沿用至今。歷經多年演進，廖木成的產品從原來的酥餃，又多了老饕推薦的糖蔥、滷肉包、草仔粿和芋粿巧等。最精彩的還是多重口味的酥餃，芋頭、紅豆、綠豆、白豆、綠茶都是甜口味，蘿蔔絲為鹹口味。真材實料輕咬內餡軟嫩香酥，百年手藝名不虛傳。","886-2-24965038","新北市224瑞芳區基山街129號","224","09：00~21：00","","121.84411","25.10849","09","","","2020/07/25 15:26:02"
"C3_382000000A_207764","德佳香食品行","已有四十幾年歷史的宜家香，是永和著名的肉脯老店，店裡的肉紙、肉乾、肉鬆、肉脯和肉絲五大主角，是年節的伴手好禮，也是附近上班族、公司行號送禮的好選擇。最有名的宜家香肉鬆，是劉新元老闆經典代表作之一。每天市場嚴選溫體豬後腿肉，先細分、去油脂、去薄膜之後，下鍋清燙3小時至豬肉熟爛，接著用手工槌打、加入獨門的調味料醃製後，再下鍋小火翻炒至完全熟透入味，中間的過程毫不馬虎。這種純古早味作法，深受饕家們的欣賞，連臺北市的客人都深為這人間美味折服，專程搭車來採購。","886-2-29210679","新北市234永和區永和路一段18巷11弄21號(永安市場46號攤)","234","週二~週六 06：00〜19：00,週日,週一 06:00-14:00(休大年初一)","","121.51365","25.00468","09","","","2022/06/08 16:46:18"
"C3_382000000A_207765","草地人蚵仔麵線","草地人蚵仔麵線已經開了17逾年，總共搬了4次家，搬家的原因都是因為生意太好，房東眼紅一直漲租金。做蚵仔麵線之前，老闆張文連是賣檳榔的，後來檳榔西施沒落了，不得已只好轉行，他花了二個月的時間去學做蚵仔麵線，涼麵和甜不辣。張文連選擇這三樣下手，是因為學這個比較簡單，只要知道配方和煮的技巧就可以了。說來容易，技巧不同，煮出來的味道也不同，經過慢慢研究改善，現已成為板橋人最愛的台灣小吃。每天蚵仔麵和甜不辣至少都可以各賣三、四百碗以上，生意好，是因為蚵仔很大很新鮮，每天從彰化王功直送。老闆很高興轉行轉對了。草地人麵線的口味，有花枝麵線和蚵仔麵線。涼麵的口味有麻醬，泰式和酢醬3種口味，都是令人懷念的老滋味。","886-2-22578966","新北市220板橋區文化路二段182巷5弄1號","220","週一~週六11:00 - 22:30 / 週日11:00 - 20:00","","121.47164","25.02718","09","","","2019/10/27 13:50:22"
"C3_382000000A_207767","舊金山總督溫泉會館","舊金山總督溫泉是金山區著名的大型溫泉會館，「總督」的名稱是因日治時期台灣總督府曾於昭和13年5月撥款3萬日元興建此溫泉，所以後來就命名為「舊金山總督溫泉」。溫泉館主建築由舊有的新館溫泉招待所加以修建而成，外觀像極了古典洋樓別墅。二樓為享受美食的餐飲空間，並以清爽的海洋風格作裝潢。溫泉會館內的美食主要以現撈海鮮套餐為主，美味的精致金山海味就呈現眼前。最著名的「金多蟹跳跳鍋」是會館內超人氣的美食，各式各樣的鮮美火鍋料，加上主角「花蟹」或季節性螃蟹，和會館特調的美味湯頭，在泡湯之樂的同時，淺嚐一口新鮮在地食材，真是幸福感滿分。另外總督套餐、翡翠套餐，多變化的海鮮及金山特產「地瓜」料理，錯過可惜。溫泉館的頂樓分為左右兩邊，為男、女露天大眾浴池，其中一面為台灣本島唯一可泡湯看海的地點；另一面，則遠眺陽明山國家公園的群巒和山嵐，讓人浸泡其中感到無比的清爽舒暢。","886-2-24082628","新北市208金山區民生路196號","208","泡湯部：平日09:00 - 24:00、假日08:30 - 24:00 / 餐飲部：平日11:30 - 14:00；晚上17:00 - 20:00、假日11:30 - 20:00","","121.6459","25.22186","09","","","2021/12/10 10:51:07"
"C3_382000000A_207785","王記蝦仁羹","真正厲害的美食名家，菜色不必多，一、兩樣極致美食就能擄獲老饕們心。位於三重三和路上的王蝦仁羹就是這樣的一家老店，專賣單一項美食「蝦仁羹」，其他什麼都沒有，進到店內也不必看牆上的菜單，只要跟老闆說要幾碗就行了。感覺和一些知名的蚵仔麵線店一樣，孤行獨市一品定天下，其實真正令人激賞的美味，就是這樣，也充滿老闆對自家美食的信心。王蝦仁羹在三重經營已經有卅幾年了，最早期第一代王老闆在大同南路開店，因房東收回店面，於是搬到介壽市場外現址，後來交由第二代的王家兄弟一起經營。由於王家的蝦仁羹光看尺寸大到要滿出湯匙的蝦仁，就令人大呼過癮，加上特調的羹湯，讓每個上門的客人都讚賞有加。王老闆一碗蝦仁羹裡，處處表現了主人對客人的用心，1碗50元的銅板價羹湯，用較深、較廣口的碗來裝，份量十足又實在，一碗下肚就讓人半飽了。","886-2-29856244","新北市241三重區三和路三段86號","241","15:00~20:30(週日公休)","","121.4945","25.07177","09","","","2016/12/30 17:39:32"
"C3_382000000A_207787","蔥油餅的故鄉","可別以為「蔥油餅的故鄉」裡頭就只有賣蔥油餅，手藝了得的老闆朱耀輝，料理北方麵餅的技藝高超，從內含滿滿三星蔥花的蔥油厚餅，到鮮甜清爽的絲瓜湯包，嚐進嘴裡、滿嘴幸福。這裡的工夫菜也相當不得了，如軟嫩到位、入口即化的東坡悶肉，酸得夠味又有層次口感的酸菜白肉，以及椒鹽排骨、三絲拉皮等，大宴小酌都十分過癮。","886-2-22568777","新北市220板橋區萬板路59號","220","11:00〜14:00、17:00〜21:00(全年無休)","","121.47134","25.02196","09","","","2021/03/12 18:49:01"
"C3_382000000A_207798","蓮霧魯肉飯","民國64年開店至今，是三重地區頗富盛名的老字號小吃。有趣的店名來自於老闆綽號，原來老闆小時候抓周，抓到一顆蓮霧，從此有了「蓮霧」小名，長大後他賣魯肉飯，便乾脆引為店名。這裡的魯肉丁有瘦有肥軟爛且入口即化，店家並供應白菜滷、滷豆腐等入味的各式小菜，除了居民常來捧場，也是許多運將心中最愛的口袋名單。已傳承兩代的蓮霧魯肉飯，鄰近三重區公所，由於主要客層是以中年、從事較耗體力工作的勞工朋友為主，所以長久下來上門的顧客對店家料理的既定印象，就是""呷粗飽""，這點可以從代表小吃魯肉飯看得出來：米飯上頭的肉燥，以肥肉居多，香氣是不如其他著名老店，但是肥肉卻能提供勞動者所需的熱量，滿足""粗飽""的需求，曾被非凡大探索的運將美食報導過。","886-2-29805876,886229845517","新北市241三重區重陽路2段24巷13號","241","07:00 ~ 20:00 (每個月第2、4個週日公休)","","121.48629","25.06278","09","","搭捷運新莊線在「菜寮站」下車，自2號出口出站，走路約8分鐘","2016/12/30 17:39:33"
"C3_382000000A_207799","輔大霜淇淋","來到輔大，當然不能不品嘗學生口耳相傳的知名平民美食。輔大食品科學系學生實習工廠熱銷廿幾年的霜淇淋，口感濃郁香甜，有巧克力、香草、綜合口味。","886-2-29052514","新北市242新莊區中正路510號","242","週一至週五12:00-17:00，學校放假日六、日國定假日均休","","121.43443","25.03466","09","","","2017/07/07 11:49:58"
"C3_382000000A_207801","陶花園餐廳","走過輔大校門旁邊的中正路514巷，也是輔大學生經常光顧的地方，巷弄間非常的熱鬧，位於514巷的「陶花園」餐廳為一間老店，店內兼賣鮮花，講口味也要分量足，讓學生吃得飽，是男生尤其體育系學生的最愛。","886-2-29047868","新北市242新莊區中正路514巷7號","242","週一 ~ 週五11:00 - 14:20、17:00 - 20:20","","121.43301","25.03275","09","","","2020/07/28 15:18:37"
"C3_382000000A_207806","楊媽媽古早味","先嗇宮旁邊的「楊媽媽古早味」小吃店是婦人楊吳芙蓉與女婿合開，楊媽媽最早在先嗇宮旁插3支雨傘，擺攤賣滷肉飯、臭豆腐和大腸蚵仔麵線，因口味道地，因此吸引不少忠實的客戶，後來在先嗇宮旁買下店面，擴大營業。楊媽媽精心熬製的滷肉醬有股古早味，行家來此多會點碗滷肉飯，因為香嫩不膩口的滷肉與醬汁配上熱騰騰的白飯，讓人覺得很有飽足感，因此常常供不應求，後因應網路購物趨勢，女婿也把特製的滷肉醬做成真空包網拍，滿足無法親自一訪的饕客。","886-2-29952180","新北市241三重區五谷王北街42巷14號","241","週一 ~ 週五11:30 - 14:00、16:00 - 19:30 / 週六日公休 (過年初一~五休)","","121.4753","25.04919","09","","","2020/07/28 15:03:11"
